Assay_Type	AvgSpotLen	BioSample	DATASTORE_filetype	DATASTORE_provider	DATASTORE_region	Experiment	LibrarySource	Library_Name	MBases	MBytes	Organism	Run	SRA_Sample	Sample_Name	individual	sex	tissue	BioProject	BioSampleModel	Center_Name	Consent	InsertSize	Instrument	LibraryLayout	LibrarySelection	LoadDate	Platform	ReleaseDate	SRA_Study	age	breed	cultivar	dev_stage	ecotype	isolate	strain
WGS	300	SAMN11245712	fastq sra	gs s3	gs.US s3.us-east-1	SRX5575773	GENOMIC	247	3844	1596	Poecilia latipinna	SRR8785790	SRS4537871	P.lat._2F_H	14	female	head	PRJNA528814	Model organism or animal	UNIVERSITY COLLEGE LONDON	public	0	Illumina HiSeq 4000	PAIRED	unspecified	3/26/19	ILLUMINA	1/27/20	SRP189425	adult	not applicable	not applicable	adult	not applicable	not applicable	not applicable
WGS	300	SAMN11245712	fastq sra	gs s3	gs.US s3.us-east-1	SRX5575655	GENOMIC	253	3826	1605	Poecilia latipinna	SRR8785908	SRS4537871	P.lat._2F_H	14	female	head	PRJNA528814	Model organism or animal	UNIVERSITY COLLEGE LONDON	public	0	Illumina HiSeq 4000	PAIRED	unspecified	3/26/19	ILLUMINA	1/27/20	SRP189425	adult	not applicable	not applicable	adult	not applicable	not applicable	not applicable
WGS	300	SAMN11245712	fastq sra	gs s3	gs.US s3.us-east-1	SRX5575654	GENOMIC	254	3850	1603	Poecilia latipinna	SRR8785909	SRS4537871	P.lat._2F_H	14	female	head	PRJNA528814	Model organism or animal	UNIVERSITY COLLEGE LONDON	public	0	Illumina HiSeq 4000	PAIRED	unspecified	3/26/19	ILLUMINA	1/27/20	SRP189425	adult	not applicable	not applicable	adult	not applicable	not applicable	not applicable
WGS	300	SAMN11245712	fastq sra	gs s3	gs.US s3.us-east-1	SRX5575566	GENOMIC	241	3859	1570	Poecilia latipinna	SRR8785997	SRS4537871	P.lat._2F_H	14	female	head	PRJNA528814	Model organism or animal	UNIVERSITY COLLEGE LONDON	public	0	Illumina HiSeq 4000	PAIRED	unspecified	3/26/19	ILLUMINA	1/27/20	SRP189425	adult	not applicable	not applicable	adult	not applicable	not applicable	not applicable
WGS	300	SAMN11245712	fastq sra	gs s3	gs.US s3.us-east-1	SRX5575565	GENOMIC	242	3822	1556	Poecilia latipinna	SRR8785998	SRS4537871	P.lat._2F_H	14	female	head	PRJNA528814	Model organism or animal	UNIVERSITY COLLEGE LONDON	public	0	Illumina HiSeq 4000	PAIRED	unspecified	3/26/19	ILLUMINA	1/27/20	SRP189425	adult	not applicable	not applicable	adult	not applicable	not applicable	not applicable
WGS	300	SAMN11245712	fastq sra	gs s3	gs.US s3.us-east-1	SRX5575559	GENOMIC	240	3746	1630	Poecilia latipinna	SRR8786004	SRS4537871	P.lat._2F_H	14	female	head	PRJNA528814	Model organism or animal	UNIVERSITY COLLEGE LONDON	public	0	Illumina HiSeq 4000	PAIRED	unspecified	3/26/19	ILLUMINA	1/27/20	SRP189425	adult	not applicable	not applicable	adult	not applicable	not applicable	not applicable
WGS	300	SAMN11245714	fastq sra	gs s3	gs.US s3.us-east-1	SRX5575470	GENOMIC	270	4726	2036	Poecilia latipinna	SRR8785560	SRS4537878	P.lat._3M_H	16	male	head	PRJNA528814	Model organism or animal	UNIVERSITY COLLEGE LONDON	public	0	Illumina HiSeq 4000	PAIRED	unspecified	3/26/19	ILLUMINA	1/27/20	SRP189425	adult	not applicable	not applicable	adult	not applicable	not applicable	not applicable
WGS	300	SAMN11245714	fastq sra	gs s3	gs.US s3.us-east-1	SRX5575459	GENOMIC	271	4899	1969	Poecilia latipinna	SRR8785571	SRS4537878	P.lat._3M_H	16	male	head	PRJNA528814	Model organism or animal	UNIVERSITY COLLEGE LONDON	public	0	Illumina HiSeq 4000	PAIRED	unspecified	3/26/19	ILLUMINA	1/27/20	SRP189425	adult	not applicable	not applicable	adult	not applicable	not applicable	not applicable
WGS	300	SAMN11245714	fastq sra	gs s3	gs.US s3.us-east-1	SRX5575759	GENOMIC	284	4794	1975	Poecilia latipinna	SRR8785804	SRS4537878	P.lat._3M_H	16	male	head	PRJNA528814	Model organism or animal	UNIVERSITY COLLEGE LONDON	public	0	Illumina HiSeq 4000	PAIRED	unspecified	3/26/19	ILLUMINA	1/27/20	SRP189425	adult	not applicable	not applicable	adult	not applicable	not applicable	not applicable
WGS	300	SAMN11245714	fastq sra	gs s3	gs.US s3.us-east-1	SRX5575758	GENOMIC	283	4786	1987	Poecilia latipinna	SRR8785805	SRS4537878	P.lat._3M_H	16	male	head	PRJNA528814	Model organism or animal	UNIVERSITY COLLEGE LONDON	public	0	Illumina HiSeq 4000	PAIRED	unspecified	3/26/19	ILLUMINA	1/27/20	SRP189425	adult	not applicable	not applicable	adult	not applicable	not applicable	not applicable
WGS	250	SAMN11245714	fastq sra	gs s3	gs.US s3.us-east-1	SRX5575704	GENOMIC	342	4859	2381	Poecilia latipinna	SRR8785859	SRS4537878	P.lat._3M_H	16	male	head	PRJNA528814	Model organism or animal	UNIVERSITY COLLEGE LONDON	public	0	Illumina HiSeq 4000	PAIRED	unspecified	3/26/19	ILLUMINA	1/27/20	SRP189425	adult	not applicable	not applicable	adult	not applicable	not applicable	not applicable
WGS	250	SAMN11245714	fastq sra	gs s3	gs.US s3.us-east-1	SRX5575703	GENOMIC	341	4875	2392	Poecilia latipinna	SRR8785860	SRS4537878	P.lat._3M_H	16	male	head	PRJNA528814	Model organism or animal	UNIVERSITY COLLEGE LONDON	public	0	Illumina HiSeq 4000	PAIRED	unspecified	3/26/19	ILLUMINA	1/27/20	SRP189425	adult	not applicable	not applicable	adult	not applicable	not applicable	not applicable
WGS	250	SAMN11245714	fastq sra	gs s3	gs.US s3.us-east-1	SRX5575702	GENOMIC	336	4609	2211	Poecilia latipinna	SRR8785861	SRS4537878	P.lat._3M_H	16	male	head	PRJNA528814	Model organism or animal	UNIVERSITY COLLEGE LONDON	public	0	Illumina HiSeq 4000	PAIRED	unspecified	3/26/19	ILLUMINA	1/27/20	SRP189425	adult	not applicable	not applicable	adult	not applicable	not applicable	not applicable
WGS	250	SAMN11245714	fastq sra	gs s3	gs.US s3.us-east-1	SRX5575698	GENOMIC	340	4885	2396	Poecilia latipinna	SRR8785865	SRS4537878	P.lat._3M_H	16	male	head	PRJNA528814	Model organism or animal	UNIVERSITY COLLEGE LONDON	public	0	Illumina HiSeq 4000	PAIRED	unspecified	3/26/19	ILLUMINA	1/27/20	SRP189425	adult	not applicable	not applicable	adult	not applicable	not applicable	not applicable
WGS	250	SAMN11245714	fastq sra	gs s3	gs.US s3.us-east-1	SRX5575697	GENOMIC	339	4921	2410	Poecilia latipinna	SRR8785866	SRS4537878	P.lat._3M_H	16	male	head	PRJNA528814	Model organism or animal	UNIVERSITY COLLEGE LONDON	public	0	Illumina HiSeq 4000	PAIRED	unspecified	3/26/19	ILLUMINA	1/27/20	SRP189425	adult	not applicable	not applicable	adult	not applicable	not applicable	not applicable
WGS	250	SAMN11245714	fastq sra	gs s3	gs.US s3.us-east-1	SRX5575696	GENOMIC	338	4186	1948	Poecilia latipinna	SRR8785867	SRS4537878	P.lat._3M_H	16	male	head	PRJNA528814	Model organism or animal	UNIVERSITY COLLEGE LONDON	public	0	Illumina HiSeq 4000	PAIRED	unspecified	3/26/19	ILLUMINA	1/27/20	SRP189425	adult	not applicable	not applicable	adult	not applicable	not applicable	not applicable
WGS	250	SAMN11245714	fastq sra	gs s3	gs.US s3.us-east-1	SRX5575695	GENOMIC	337	4598	2212	Poecilia latipinna	SRR8785868	SRS4537878	P.lat._3M_H	16	male	head	PRJNA528814	Model organism or animal	UNIVERSITY COLLEGE LONDON	public	0	Illumina HiSeq 4000	PAIRED	unspecified	3/26/19	ILLUMINA	1/27/20	SRP189425	adult	not applicable	not applicable	adult	not applicable	not applicable	not applicable
WGS	300	SAMN11245714	fastq sra	gs s3	gs.US s3.us-east-1	SRX5575621	GENOMIC	279	4813	1965	Poecilia latipinna	SRR8785942	SRS4537878	P.lat._3M_H	16	male	head	PRJNA528814	Model organism or animal	UNIVERSITY COLLEGE LONDON	public	0	Illumina HiSeq 4000	PAIRED	unspecified	3/26/19	ILLUMINA	1/27/20	SRP189425	adult	not applicable	not applicable	adult	not applicable	not applicable	not applicable
WGS	300	SAMN11245714	fastq sra	gs s3	gs.US s3.us-east-1	SRX5575620	GENOMIC	280	4817	1970	Poecilia latipinna	SRR8785943	SRS4537878	P.lat._3M_H	16	male	head	PRJNA528814	Model organism or animal	UNIVERSITY COLLEGE LONDON	public	0	Illumina HiSeq 4000	PAIRED	unspecified	3/26/19	ILLUMINA	1/27/20	SRP189425	adult	not applicable	not applicable	adult	not applicable	not applicable	not applicable
WGS	300	SAMN11245714	fastq sra	gs s3	gs.US s3.us-east-1	SRX5575619	GENOMIC	277	4817	1979	Poecilia latipinna	SRR8785944	SRS4537878	P.lat._3M_H	16	male	head	PRJNA528814	Model organism or animal	UNIVERSITY COLLEGE LONDON	public	0	Illumina HiSeq 4000	PAIRED	unspecified	3/26/19	ILLUMINA	1/27/20	SRP189425	adult	not applicable	not applicable	adult	not applicable	not applicable	not applicable
WGS	300	SAMN11245714	fastq sra	gs s3	gs.US s3.us-east-1	SRX5575618	GENOMIC	278	4820	1976	Poecilia latipinna	SRR8785945	SRS4537878	P.lat._3M_H	16	male	head	PRJNA528814	Model organism or animal	UNIVERSITY COLLEGE LONDON	public	0	Illumina HiSeq 4000	PAIRED	unspecified	3/26/19	ILLUMINA	1/27/20	SRP189425	adult	not applicable	not applicable	adult	not applicable	not applicable	not applicable
WGS	300	SAMN11245714	fastq sra	gs s3	gs.US s3.us-east-1	SRX5575617	GENOMIC	275	4866	1980	Poecilia latipinna	SRR8785946	SRS4537878	P.lat._3M_H	16	male	head	PRJNA528814	Model organism or animal	UNIVERSITY COLLEGE LONDON	public	0	Illumina HiSeq 4000	PAIRED	unspecified	3/26/19	ILLUMINA	1/27/20	SRP189425	adult	not applicable	not applicable	adult	not applicable	not applicable	not applicable
WGS	300	SAMN11245714	fastq sra	gs s3	gs.US s3.us-east-1	SRX5575616	GENOMIC	276	4828	2015	Poecilia latipinna	SRR8785947	SRS4537878	P.lat._3M_H	16	male	head	PRJNA528814	Model organism or animal	UNIVERSITY COLLEGE LONDON	public	0	Illumina HiSeq 4000	PAIRED	unspecified	3/26/19	ILLUMINA	1/27/20	SRP189425	adult	not applicable	not applicable	adult	not applicable	not applicable	not applicable
WGS	300	SAMN11245714	fastq sra	gs s3	gs.US s3.us-east-1	SRX5575615	GENOMIC	273	4879	1970	Poecilia latipinna	SRR8785948	SRS4537878	P.lat._3M_H	16	male	head	PRJNA528814	Model organism or animal	UNIVERSITY COLLEGE LONDON	public	0	Illumina HiSeq 4000	PAIRED	unspecified	3/26/19	ILLUMINA	1/27/20	SRP189425	adult	not applicable	not applicable	adult	not applicable	not applicable	not applicable
WGS	300	SAMN11245714	fastq sra	gs s3	gs.US s3.us-east-1	SRX5575614	GENOMIC	274	4843	1951	Poecilia latipinna	SRR8785949	SRS4537878	P.lat._3M_H	16	male	head	PRJNA528814	Model organism or animal	UNIVERSITY COLLEGE LONDON	public	0	Illumina HiSeq 4000	PAIRED	unspecified	3/26/19	ILLUMINA	1/27/20	SRP189425	adult	not applicable	not applicable	adult	not applicable	not applicable	not applicable
WGS	300	SAMN11245714	fastq sra	gs s3	gs.US s3.us-east-1	SRX5575613	GENOMIC	281	4769	1986	Poecilia latipinna	SRR8785950	SRS4537878	P.lat._3M_H	16	male	head	PRJNA528814	Model organism or animal	UNIVERSITY COLLEGE LONDON	public	0	Illumina HiSeq 4000	PAIRED	unspecified	3/26/19	ILLUMINA	1/27/20	SRP189425	adult	not applicable	not applicable	adult	not applicable	not applicable	not applicable
WGS	300	SAMN11245714	fastq sra	gs s3	gs.US s3.us-east-1	SRX5575612	GENOMIC	282	4767	1984	Poecilia latipinna	SRR8785951	SRS4537878	P.lat._3M_H	16	male	head	PRJNA528814	Model organism or animal	UNIVERSITY COLLEGE LONDON	public	0	Illumina HiSeq 4000	PAIRED	unspecified	3/26/19	ILLUMINA	1/27/20	SRP189425	adult	not applicable	not applicable	adult	not applicable	not applicable	not applicable
WGS	300	SAMN11245714	fastq sra	gs s3	gs.US s3.us-east-1	SRX5575610	GENOMIC	272	4853	1953	Poecilia latipinna	SRR8785953	SRS4537878	P.lat._3M_H	16	male	head	PRJNA528814	Model organism or animal	UNIVERSITY COLLEGE LONDON	public	0	Illumina HiSeq 4000	PAIRED	unspecified	3/26/19	ILLUMINA	1/27/20	SRP189425	adult	not applicable	not applicable	adult	not applicable	not applicable	not applicable
WGS	250	SAMN11245715	fastq sra	gs s3	gs.US s3.us-east-1	SRX5575480	GENOMIC	345	4736	2328	Poecilia latipinna	SRR8785550	SRS4537879	P.lat._4M_H	17	male	head	PRJNA528814	Model organism or animal	UNIVERSITY COLLEGE LONDON	public	0	Illumina HiSeq 4000	PAIRED	unspecified	3/26/19	ILLUMINA	1/27/20	SRP189425	adult	not applicable	not applicable	adult	not applicable	not applicable	not applicable
WGS	250	SAMN11245715	fastq sra	gs s3	gs.US s3.us-east-1	SRX5575479	GENOMIC	346	5540	2851	Poecilia latipinna	SRR8785551	SRS4537879	P.lat._4M_H	17	male	head	PRJNA528814	Model organism or animal	UNIVERSITY COLLEGE LONDON	public	0	Illumina HiSeq 4000	PAIRED	unspecified	3/26/19	ILLUMINA	1/27/20	SRP189425	adult	not applicable	not applicable	adult	not applicable	not applicable	not applicable
WGS	250	SAMN11245715	fastq sra	gs s3	gs.US s3.us-east-1	SRX5575478	GENOMIC	343	5204	2631	Poecilia latipinna	SRR8785552	SRS4537879	P.lat._4M_H	17	male	head	PRJNA528814	Model organism or animal	UNIVERSITY COLLEGE LONDON	public	0	Illumina HiSeq 4000	PAIRED	unspecified	3/26/19	ILLUMINA	1/27/20	SRP189425	adult	not applicable	not applicable	adult	not applicable	not applicable	not applicable
WGS	250	SAMN11245715	fastq sra	gs s3	gs.US s3.us-east-1	SRX5575477	GENOMIC	344	5196	2634	Poecilia latipinna	SRR8785553	SRS4537879	P.lat._4M_H	17	male	head	PRJNA528814	Model organism or animal	UNIVERSITY COLLEGE LONDON	public	0	Illumina HiSeq 4000	PAIRED	unspecified	3/26/19	ILLUMINA	1/27/20	SRP189425	adult	not applicable	not applicable	adult	not applicable	not applicable	not applicable
WGS	250	SAMN11245715	fastq sra	gs s3	gs.US s3.us-east-1	SRX5575476	GENOMIC	349	5462	2814	Poecilia latipinna	SRR8785554	SRS4537879	P.lat._4M_H	17	male	head	PRJNA528814	Model organism or animal	UNIVERSITY COLLEGE LONDON	public	0	Illumina HiSeq 4000	PAIRED	unspecified	3/26/19	ILLUMINA	1/27/20	SRP189425	adult	not applicable	not applicable	adult	not applicable	not applicable	not applicable
WGS	250	SAMN11245715	fastq sra	gs s3	gs.US s3.us-east-1	SRX5575474	GENOMIC	347	5494	2831	Poecilia latipinna	SRR8785556	SRS4537879	P.lat._4M_H	17	male	head	PRJNA528814	Model organism or animal	UNIVERSITY COLLEGE LONDON	public	0	Illumina HiSeq 4000	PAIRED	unspecified	3/26/19	ILLUMINA	1/27/20	SRP189425	adult	not applicable	not applicable	adult	not applicable	not applicable	not applicable
WGS	250	SAMN11245715	fastq sra	gs s3	gs.US s3.us-east-1	SRX5575473	GENOMIC	348	5479	2825	Poecilia latipinna	SRR8785557	SRS4537879	P.lat._4M_H	17	male	head	PRJNA528814	Model organism or animal	UNIVERSITY COLLEGE LONDON	public	0	Illumina HiSeq 4000	PAIRED	unspecified	3/26/19	ILLUMINA	1/27/20	SRP189425	adult	not applicable	not applicable	adult	not applicable	not applicable	not applicable
WGS	300	SAMN11245715	fastq sra	gs s3	gs.US s3.us-east-1	SRX5575750	GENOMIC	293	4708	1945	Poecilia latipinna	SRR8785813	SRS4537879	P.lat._4M_H	17	male	head	PRJNA528814	Model organism or animal	UNIVERSITY COLLEGE LONDON	public	0	Illumina HiSeq 4000	PAIRED	unspecified	3/26/19	ILLUMINA	1/27/20	SRP189425	adult	not applicable	not applicable	adult	not applicable	not applicable	not applicable
WGS	300	SAMN11245715	fastq sra	gs s3	gs.US s3.us-east-1	SRX5575749	GENOMIC	294	4704	1935	Poecilia latipinna	SRR8785814	SRS4537879	P.lat._4M_H	17	male	head	PRJNA528814	Model organism or animal	UNIVERSITY COLLEGE LONDON	public	0	Illumina HiSeq 4000	PAIRED	unspecified	3/26/19	ILLUMINA	1/27/20	SRP189425	adult	not applicable	not applicable	adult	not applicable	not applicable	not applicable
WGS	300	SAMN11245715	fastq sra	gs s3	gs.US s3.us-east-1	SRX5575748	GENOMIC	295	4699	1936	Poecilia latipinna	SRR8785815	SRS4537879	P.lat._4M_H	17	male	head	PRJNA528814	Model organism or animal	UNIVERSITY COLLEGE LONDON	public	0	Illumina HiSeq 4000	PAIRED	unspecified	3/26/19	ILLUMINA	1/27/20	SRP189425	adult	not applicable	not applicable	adult	not applicable	not applicable	not applicable
WGS	300	SAMN11245715	fastq sra	gs s3	gs.US s3.us-east-1	SRX5575747	GENOMIC	296	4651	1949	Poecilia latipinna	SRR8785816	SRS4537879	P.lat._4M_H	17	male	head	PRJNA528814	Model organism or animal	UNIVERSITY COLLEGE LONDON	public	0	Illumina HiSeq 4000	PAIRED	unspecified	3/26/19	ILLUMINA	1/27/20	SRP189425	adult	not applicable	not applicable	adult	not applicable	not applicable	not applicable
WGS	300	SAMN11245715	fastq sra	gs s3	gs.US s3.us-east-1	SRX5575746	GENOMIC	297	4660	1953	Poecilia latipinna	SRR8785817	SRS4537879	P.lat._4M_H	17	male	head	PRJNA528814	Model organism or animal	UNIVERSITY COLLEGE LONDON	public	0	Illumina HiSeq 4000	PAIRED	unspecified	3/26/19	ILLUMINA	1/27/20	SRP189425	adult	not applicable	not applicable	adult	not applicable	not applicable	not applicable
WGS	300	SAMN11245715	fastq sra	gs s3	gs.US s3.us-east-1	SRX5575745	GENOMIC	298	4667	1951	Poecilia latipinna	SRR8785818	SRS4537879	P.lat._4M_H	17	male	head	PRJNA528814	Model organism or animal	UNIVERSITY COLLEGE LONDON	public	0	Illumina HiSeq 4000	PAIRED	unspecified	3/26/19	ILLUMINA	1/27/20	SRP189425	adult	not applicable	not applicable	adult	not applicable	not applicable	not applicable
WGS	300	SAMN11245715	fastq sra	gs s3	gs.US s3.us-east-1	SRX5575744	GENOMIC	299	4691	1946	Poecilia latipinna	SRR8785819	SRS4537879	P.lat._4M_H	17	male	head	PRJNA528814	Model organism or animal	UNIVERSITY COLLEGE LONDON	public	0	Illumina HiSeq 4000	PAIRED	unspecified	3/26/19	ILLUMINA	1/27/20	SRP189425	adult	not applicable	not applicable	adult	not applicable	not applicable	not applicable
WGS	300	SAMN11245715	fastq sra	gs s3	gs.US s3.us-east-1	SRX5575734	GENOMIC	292	4695	1943	Poecilia latipinna	SRR8785829	SRS4537879	P.lat._4M_H	17	male	head	PRJNA528814	Model organism or animal	UNIVERSITY COLLEGE LONDON	public	0	Illumina HiSeq 4000	PAIRED	unspecified	3/26/19	ILLUMINA	1/27/20	SRP189425	adult	not applicable	not applicable	adult	not applicable	not applicable	not applicable
WGS	300	SAMN11245715	fastq sra	gs s3	gs.US s3.us-east-1	SRX5575729	GENOMIC	291	4716	1982	Poecilia latipinna	SRR8785834	SRS4537879	P.lat._4M_H	17	male	head	PRJNA528814	Model organism or animal	UNIVERSITY COLLEGE LONDON	public	0	Illumina HiSeq 4000	PAIRED	unspecified	3/26/19	ILLUMINA	1/27/20	SRP189425	adult	not applicable	not applicable	adult	not applicable	not applicable	not applicable
WGS	300	SAMN11245715	fastq sra	gs s3	gs.US s3.us-east-1	SRX5575608	GENOMIC	290	4720	1935	Poecilia latipinna	SRR8785955	SRS4537879	P.lat._4M_H	17	male	head	PRJNA528814	Model organism or animal	UNIVERSITY COLLEGE LONDON	public	0	Illumina HiSeq 4000	PAIRED	unspecified	3/26/19	ILLUMINA	1/27/20	SRP189425	adult	not applicable	not applicable	adult	not applicable	not applicable	not applicable
WGS	300	SAMN11245715	fastq sra	gs s3	gs.US s3.us-east-1	SRX5575607	GENOMIC	289	4726	1918	Poecilia latipinna	SRR8785956	SRS4537879	P.lat._4M_H	17	male	head	PRJNA528814	Model organism or animal	UNIVERSITY COLLEGE LONDON	public	0	Illumina HiSeq 4000	PAIRED	unspecified	3/26/19	ILLUMINA	1/27/20	SRP189425	adult	not applicable	not applicable	adult	not applicable	not applicable	not applicable
WGS	300	SAMN11245715	fastq sra	gs s3	gs.US s3.us-east-1	SRX5575606	GENOMIC	288	4724	1921	Poecilia latipinna	SRR8785957	SRS4537879	P.lat._4M_H	17	male	head	PRJNA528814	Model organism or animal	UNIVERSITY COLLEGE LONDON	public	0	Illumina HiSeq 4000	PAIRED	unspecified	3/26/19	ILLUMINA	1/27/20	SRP189425	adult	not applicable	not applicable	adult	not applicable	not applicable	not applicable
WGS	300	SAMN11245715	fastq sra	gs s3	gs.US s3.us-east-1	SRX5575605	GENOMIC	287	4684	1898	Poecilia latipinna	SRR8785958	SRS4537879	P.lat._4M_H	17	male	head	PRJNA528814	Model organism or animal	UNIVERSITY COLLEGE LONDON	public	0	Illumina HiSeq 4000	PAIRED	unspecified	3/26/19	ILLUMINA	1/27/20	SRP189425	adult	not applicable	not applicable	adult	not applicable	not applicable	not applicable
WGS	300	SAMN11245715	fastq sra	gs s3	gs.US s3.us-east-1	SRX5575604	GENOMIC	286	4723	1910	Poecilia latipinna	SRR8785959	SRS4537879	P.lat._4M_H	17	male	head	PRJNA528814	Model organism or animal	UNIVERSITY COLLEGE LONDON	public	0	Illumina HiSeq 4000	PAIRED	unspecified	3/26/19	ILLUMINA	1/27/20	SRP189425	adult	not applicable	not applicable	adult	not applicable	not applicable	not applicable
WGS	300	SAMN11245715	fastq sra	gs s3	gs.US s3.us-east-1	SRX5575603	GENOMIC	285	4623	2009	Poecilia latipinna	SRR8785960	SRS4537879	P.lat._4M_H	17	male	head	PRJNA528814	Model organism or animal	UNIVERSITY COLLEGE LONDON	public	0	Illumina HiSeq 4000	PAIRED	unspecified	3/26/19	ILLUMINA	1/27/20	SRP189425	adult	not applicable	not applicable	adult	not applicable	not applicable	not applicable
RNA-Seq	150	SAMN11245696	fastq sra	gs s3	gs.US s3.us-east-1	SRX5575436	TRANSCRIPTOMIC	56	2583	1010	Poecilia wingei	SRR8785594	SRS4537874	Pwin_T_M005	4	male	tail	PRJNA528814	Model organism or animal	UNIVERSITY COLLEGE LONDON	public	0	Illumina HiSeq 4000	PAIRED	unspecified	3/26/19	ILLUMINA	1/27/20	SRP189425	adult	not applicable	not applicable	adult	not applicable	not applicable	not applicable
RNA-Seq	150	SAMN11245696	fastq sra	gs s3	gs.US s3.us-east-1	SRX5575435	TRANSCRIPTOMIC	55	706	277	Poecilia wingei	SRR8785595	SRS4537874	Pwin_T_M005	4	male	tail	PRJNA528814	Model organism or animal	UNIVERSITY COLLEGE LONDON	public	0	Illumina HiSeq 4000	PAIRED	unspecified	3/26/19	ILLUMINA	1/27/20	SRP189425	adult	not applicable	not applicable	adult	not applicable	not applicable	not applicable
RNA-Seq	150	SAMN11245696	fastq sra	gs s3	gs.US s3.us-east-1	SRX5575434	TRANSCRIPTOMIC	58	1809	718	Poecilia wingei	SRR8785596	SRS4537874	Pwin_T_M005	4	male	tail	PRJNA528814	Model organism or animal	UNIVERSITY COLLEGE LONDON	public	0	Illumina HiSeq 4000	PAIRED	unspecified	3/26/19	ILLUMINA	1/27/20	SRP189425	adult	not applicable	not applicable	adult	not applicable	not applicable	not applicable
RNA-Seq	150	SAMN11245696	fastq sra	gs s3	gs.US s3.us-east-1	SRX5575433	TRANSCRIPTOMIC	57	1617	675	Poecilia wingei	SRR8785597	SRS4537874	Pwin_T_M005	4	male	tail	PRJNA528814	Model organism or animal	UNIVERSITY COLLEGE LONDON	public	0	Illumina HiSeq 4000	PAIRED	unspecified	3/26/19	ILLUMINA	1/27/20	SRP189425	adult	not applicable	not applicable	adult	not applicable	not applicable	not applicable
RNA-Seq	150	SAMN11245695	fastq sra	gs s3	gs.US s3.us-east-1	SRX5575440	TRANSCRIPTOMIC	52	2827	1103	Poecilia wingei	SRR8785590	SRS4537875	Pwin_T_F015	3	female	tail	PRJNA528814	Model organism or animal	UNIVERSITY COLLEGE LONDON	public	0	Illumina HiSeq 4000	PAIRED	unspecified	3/26/19	ILLUMINA	1/27/20	SRP189425	adult	not applicable	not applicable	adult	not applicable	not applicable	not applicable
RNA-Seq	150	SAMN11245695	fastq sra	gs s3	gs.US s3.us-east-1	SRX5575439	TRANSCRIPTOMIC	51	779	305	Poecilia wingei	SRR8785591	SRS4537875	Pwin_T_F015	3	female	tail	PRJNA528814	Model organism or animal	UNIVERSITY COLLEGE LONDON	public	0	Illumina HiSeq 4000	PAIRED	unspecified	3/26/19	ILLUMINA	1/27/20	SRP189425	adult	not applicable	not applicable	adult	not applicable	not applicable	not applicable
RNA-Seq	150	SAMN11245695	fastq sra	gs s3	gs.US s3.us-east-1	SRX5575438	TRANSCRIPTOMIC	54	1979	780	Poecilia wingei	SRR8785592	SRS4537875	Pwin_T_F015	3	female	tail	PRJNA528814	Model organism or animal	UNIVERSITY COLLEGE LONDON	public	0	Illumina HiSeq 4000	PAIRED	unspecified	3/26/19	ILLUMINA	1/27/20	SRP189425	adult	not applicable	not applicable	adult	not applicable	not applicable	not applicable
RNA-Seq	150	SAMN11245695	fastq sra	gs s3	gs.US s3.us-east-1	SRX5575437	TRANSCRIPTOMIC	53	1773	737	Poecilia wingei	SRR8785593	SRS4537875	Pwin_T_F015	3	female	tail	PRJNA528814	Model organism or animal	UNIVERSITY COLLEGE LONDON	public	0	Illumina HiSeq 4000	PAIRED	unspecified	3/26/19	ILLUMINA	1/27/20	SRP189425	adult	not applicable	not applicable	adult	not applicable	not applicable	not applicable
RNA-Seq	150	SAMN11245697	fastq sra	gs s3	gs.US s3.us-east-1	SRX5575442	TRANSCRIPTOMIC	60	727	284	Poecilia wingei	SRR8785588	SRS4537876	Pwin_T_M006	5	male	tail	PRJNA528814	Model organism or animal	UNIVERSITY COLLEGE LONDON	public	0	Illumina HiSeq 4000	PAIRED	unspecified	3/26/19	ILLUMINA	1/27/20	SRP189425	adult	not applicable	not applicable	adult	not applicable	not applicable	not applicable
RNA-Seq	150	SAMN11245697	fastq sra	gs s3	gs.US s3.us-east-1	SRX5575441	TRANSCRIPTOMIC	59	2472	969	Poecilia wingei	SRR8785589	SRS4537876	Pwin_T_M006	5	male	tail	PRJNA528814	Model organism or animal	UNIVERSITY COLLEGE LONDON	public	0	Illumina HiSeq 4000	PAIRED	unspecified	3/26/19	ILLUMINA	1/27/20	SRP189425	adult	not applicable	not applicable	adult	not applicable	not applicable	not applicable
RNA-Seq	150	SAMN11245697	fastq sra	gs s3	gs.US s3.us-east-1	SRX5575576	TRANSCRIPTOMIC	61	1461	608	Poecilia wingei	SRR8785987	SRS4537876	Pwin_T_M006	5	male	tail	PRJNA528814	Model organism or animal	UNIVERSITY COLLEGE LONDON	public	0	Illumina HiSeq 4000	PAIRED	unspecified	3/26/19	ILLUMINA	1/27/20	SRP189425	adult	not applicable	not applicable	adult	not applicable	not applicable	not applicable
RNA-Seq	150	SAMN11245697	fastq sra	gs s3	gs.US s3.us-east-1	SRX5575575	TRANSCRIPTOMIC	62	1621	642	Poecilia wingei	SRR8785988	SRS4537876	Pwin_T_M006	5	male	tail	PRJNA528814	Model organism or animal	UNIVERSITY COLLEGE LONDON	public	0	Illumina HiSeq 4000	PAIRED	unspecified	3/26/19	ILLUMINA	1/27/20	SRP189425	adult	not applicable	not applicable	adult	not applicable	not applicable	not applicable
